Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-19.5,106.716700082948,1.68,0.04,0.12,x,a
1,-18.5,103.198669579209,1.68,0.04,0.12,x,a
1,-12.5,82.1921053347145,1.68,0.04,0.12,x,a
1,-12.0,87.3228155537124,1.68,0.04,0.12,x,a
1,-10.0,88.3976098943505,1.68,0.04,0.12,x,a
1,-9.5,85.7685501690524,1.68,0.04,0.12,x,a
1,-8.0,98.146302853871,1.68,0.04,0.12,x,a
1,-7.0,93.8155670681577,1.68,0.04,0.12,x,a
1,-5.5,67.768902225697,1.68,0.04,0.12,x,a
1,-3.0,32.3007381617241,1.68,0.04,0.12,x,a
1,-2.5,34.7382632004654,1.68,0.04,0.12,x,a
1,1.5,34.3786757360027,1.68,0.04,0.12,x,a
1,2.0,35.2373053596722,1.68,0.04,0.12,x,a
1,3.5,33.0639737401212,1.68,0.04,0.12,x,a
1,4.5,23.7192741381369,1.68,0.04,0.12,x,a
1,5.5,26.970960362569,1.68,0.04,0.12,x,a
1,6.0,29.0574263389658,1.68,0.04,0.12,x,a
1,8.5,7.84307847564121,1.68,0.04,0.12,x,a
1,11.0,16.0487646129169,1.68,0.04,0.12,x,a
1,11.5,3.84284219710109,1.68,0.04,0.12,x,a
1,13.0,-3.98124169023646,1.68,0.04,0.12,x,a
1,14.0,5.83340922442715,1.68,0.04,0.12,x,a
1,15.0,6.34631739040558,1.68,0.04,0.12,x,a
1,15.5,-0.139196943912772,1.68,0.04,0.12,x,a
1,17.5,-27.2132553704819,1.68,0.04,0.12,x,a
1,18.5,-14.9621118024789,1.68,0.04,0.12,x,a
2,-18.5,107.460698078278,1.68,0.04,0.12,x,a
2,-17.0,90.4549875596701,1.68,0.04,0.12,x,a
2,-13.0,82.3791181987528,1.68,0.04,0.12,x,a
2,-12.0,90.0988888403366,1.68,0.04,0.12,x,a
2,-11.5,93.623515716751,1.68,0.04,0.12,x,a
2,-10.5,92.0741272281609,1.68,0.04,0.12,x,a
2,-5.0,51.7014853031481,1.68,0.04,0.12,x,a
2,-4.0,39.7114086255769,1.68,0.04,0.12,x,a
2,-3.0,29.463539750684,1.68,0.04,0.12,x,a
2,-1.5,48.5241796632753,1.68,0.04,0.12,x,a
2,0.5,53.7509177187877,1.68,0.04,0.12,x,a
2,2.0,31.4068938110895,1.68,0.04,0.12,x,a
2,3.0,32.9437262954792,1.68,0.04,0.12,x,a
2,3.5,33.7473256018189,1.68,0.04,0.12,x,a
2,5.0,23.4813956312631,1.68,0.04,0.12,x,a
2,7.0,25.1892762969473,1.68,0.04,0.12,x,a
2,7.5,19.213263366874,1.68,0.04,0.12,x,a
2,8.0,12.4847303748734,1.68,0.04,0.12,x,a
2,8.5,9.01722613255389,1.68,0.04,0.12,x,a
2,9.0,10.8378348820746,1.68,0.04,0.12,x,a
2,10.0,25.0333458378791,1.68,0.04,0.12,x,a
2,11.0,16.034766887139,1.68,0.04,0.12,x,a
2,11.5,5.89137887228389,1.68,0.04,0.12,x,a
2,13.0,0.260495752174041,1.68,0.04,0.12,x,a
2,14.0,3.40563016665587,1.68,0.04,0.12,x,a
2,15.5,-4.17100187663321,1.68,0.04,0.12,x,a
2,16.5,-23.4120698048942,1.68,0.04,0.12,x,a
2,17.0,-30.3481115708282,1.68,0.04,0.12,x,a
3,-19.0,108.101760072619,1.68,0.04,0.12,x,a
3,-18.5,102.975766421509,1.68,0.04,0.12,x,a
3,-17.5,93.9983555554677,1.68,0.04,0.12,x,a
3,-15.5,96.2448462125056,1.68,0.04,0.12,x,a
3,-14.0,88.2933979987647,1.68,0.04,0.12,x,a
3,-13.5,82.3581383917776,1.68,0.04,0.12,x,a
3,-13.0,81.0227479366213,1.68,0.04,0.12,x,a
3,-12.0,89.5011737026373,1.68,0.04,0.12,x,a
3,-11.0,96.5334461167474,1.68,0.04,0.12,x,a
3,-8.5,96.4181656461178,1.68,0.04,0.12,x,a
3,-8.0,98.2956605787442,1.68,0.04,0.12,x,a
3,-6.0,80.8380754923777,1.68,0.04,0.12,x,a
3,-5.5,69.383121379304,1.68,0.04,0.12,x,a
3,-3.5,32.7350253410615,1.68,0.04,0.12,x,a
3,-2.5,32.5436054639646,1.68,0.04,0.12,x,a
3,-1.5,49.8394977243288,1.68,0.04,0.12,x,a
3,0.0,59.9357764557209,1.68,0.04,0.12,x,a
3,2.0,33.6134646751144,1.68,0.04,0.12,x,a
3,3.5,33.0417837833031,1.68,0.04,0.12,x,a
3,4.5,22.7191531052775,1.68,0.04,0.12,x,a
3,8.0,10.7745699717703,1.68,0.04,0.12,x,a
3,8.5,6.07747795610659,1.68,0.04,0.12,x,a
3,9.5,17.8638578721932,1.68,0.04,0.12,x,a
3,11.0,12.3244219639992,1.68,0.04,0.12,x,a
3,14.5,2.81649108001054,1.68,0.04,0.12,x,a
3,16.0,-14.1586182328292,1.68,0.04,0.12,x,a
3,16.5,-25.1215592946415,1.68,0.04,0.12,x,a
3,17.5,-28.4980268658868,1.68,0.04,0.12,x,a
3,18.5,-13.6139521601609,1.68,0.04,0.12,x,a
3,20.0,-8.0516555575677,1.68,0.04,0.12,x,a
4,-20.0,102.934899130444,1.68,0.04,0.12,x,a
4,-19.0,106.938551526221,1.68,0.04,0.12,x,a
4,-18.0,100.816850162902,1.68,0.04,0.12,x,a
4,-16.0,96.5016649193155,1.68,0.04,0.12,x,a
4,-14.5,91.1236873886034,1.68,0.04,0.12,x,a
4,-13.5,84.1167820752759,1.68,0.04,0.12,x,a
4,-12.5,86.6806158057532,1.68,0.04,0.12,x,a
4,-9.5,85.7445202384017,1.68,0.04,0.12,x,a
4,-6.5,87.4375702759551,1.68,0.04,0.12,x,a
4,-6.0,76.339933485744,1.68,0.04,0.12,x,a
4,-5.0,54.4258117550724,1.68,0.04,0.12,x,a
4,-0.5,63.5921342258653,1.68,0.04,0.12,x,a
4,3.5,30.7019596743894,1.68,0.04,0.12,x,a
4,4.0,24.9546571412899,1.68,0.04,0.12,x,a
4,4.5,18.5335326468719,1.68,0.04,0.12,x,a
4,5.0,17.5702923421977,1.68,0.04,0.12,x,a
4,5.5,20.6986147569692,1.68,0.04,0.12,x,a
4,6.0,25.0016759617121,1.68,0.04,0.12,x,a
4,7.5,20.7811319743279,1.68,0.04,0.12,x,a
4,8.0,12.8551403992328,1.68,0.04,0.12,x,a
4,8.5,6.59277282628589,1.68,0.04,0.12,x,a
4,9.0,8.29399884634174,1.68,0.04,0.12,x,a
4,10.0,26.4510349985521,1.68,0.04,0.12,x,a
4,10.5,24.1366945230856,1.68,0.04,0.12,x,a
4,11.5,1.94000606110344,1.68,0.04,0.12,x,a
4,13.0,1.30540229990334,1.68,0.04,0.12,x,a
4,13.5,5.64077859740496,1.68,0.04,0.12,x,a
4,14.5,8.13907018496435,1.68,0.04,0.12,x,a
4,16.0,-13.2377954348294,1.68,0.04,0.12,x,a
4,19.5,-8.85365395001423,1.68,0.04,0.12,x,a
5,-20.0,108.701837088234,1.68,0.04,0.12,x,a
5,-16.5,90.2012664485635,1.68,0.04,0.12,x,a
5,-13.0,81.985014798223,1.68,0.04,0.12,x,a
5,-12.5,83.8080336463312,1.68,0.04,0.12,x,a
5,-11.5,93.3653105730722,1.68,0.04,0.12,x,a
5,-10.5,94.5159756206936,1.68,0.04,0.12,x,a
5,-10.0,89.1788790573382,1.68,0.04,0.12,x,a
5,-9.5,86.1264753746239,1.68,0.04,0.12,x,a
5,-6.0,80.94854851871,1.68,0.04,0.12,x,a
5,-3.5,37.0293818228033,1.68,0.04,0.12,x,a
5,-3.0,34.1210475503973,1.68,0.04,0.12,x,a
5,-1.0,62.8732590319915,1.68,0.04,0.12,x,a
5,1.0,39.5941146374152,1.68,0.04,0.12,x,a
5,1.5,32.9846036065186,1.68,0.04,0.12,x,a
5,2.0,30.5755131070469,1.68,0.04,0.12,x,a
5,4.5,22.0743077233053,1.68,0.04,0.12,x,a
5,5.0,21.9916794397595,1.68,0.04,0.12,x,a
5,6.0,24.6840765694573,1.68,0.04,0.12,x,a
5,6.5,23.4780457107246,1.68,0.04,0.12,x,a
5,8.0,11.359995758543,1.68,0.04,0.12,x,a
5,8.5,9.09175790449857,1.68,0.04,0.12,x,a
5,10.5,15.4934007522721,1.68,0.04,0.12,x,a
5,11.0,9.47165931757777,1.68,0.04,0.12,x,a
5,12.5,-5.80510665306629,1.68,0.04,0.12,x,a
5,14.0,3.97788151905899,1.68,0.04,0.12,x,a
5,15.0,-0.531589946854889,1.68,0.04,0.12,x,a
5,16.0,-13.6385164966488,1.68,0.04,0.12,x,a
5,18.0,-23.6274097788493,1.68,0.04,0.12,x,a
5,19.5,-4.33437193482693,1.68,0.04,0.12,x,a
5,20.0,-2.12161789228985,1.68,0.04,0.12,x,a
6,-18.5,106.49132653969,1.68,0.04,0.12,x,a
6,-18.0,100.749550822,1.68,0.04,0.12,x,a
6,-13.5,82.4298152835925,1.68,0.04,0.12,x,a
6,-12.5,84.7800774996,1.68,0.04,0.12,x,a
6,-12.0,88.4779139605382,1.68,0.04,0.12,x,a
6,-11.0,95.2508257043905,1.68,0.04,0.12,x,a
6,-7.5,94.6817191140809,1.68,0.04,0.12,x,a
6,-6.5,89.1895294275268,1.68,0.04,0.12,x,a
6,-6.0,81.0750547301557,1.68,0.04,0.12,x,a
6,-5.0,58.8046715722146,1.68,0.04,0.12,x,a
6,-4.5,49.3960811337713,1.68,0.04,0.12,x,a
