Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-9.5,34.339379649134,1.32,0.76,0.09,1,1,x,a
-9.0,30.7942063539567,1.32,0.76,0.09,1,1,x,a
-6.0,2.52334924915367,1.32,0.76,0.09,1,1,x,a
-4.5,5.16654637903791,1.32,0.76,0.09,1,1,x,a
-4.0,2.72786037213552,1.32,0.76,0.09,1,1,x,a
-3.5,-1.60435514849724,1.32,0.76,0.09,1,1,x,a
-0.5,-0.822393064203056,1.32,0.76,0.09,1,1,x,a
0.0,-8.92245344359904,1.32,0.76,0.09,1,1,x,a
2.0,-32.4046822460289,1.32,0.76,0.09,1,1,x,a
2.5,-30.7054682682478,1.32,0.76,0.09,1,1,x,a
4.0,-22.953302619361,1.32,0.76,0.09,1,1,x,a
4.5,-24.6556466124895,1.32,0.76,0.09,1,1,x,a
5.5,-33.1741805619074,1.32,0.76,0.09,1,1,x,a
8.5,-41.3778335297179,1.32,0.76,0.09,1,1,x,a
10.0,-51.156711785809,1.32,0.76,0.09,1,1,x,a
-9.5,33.1126990770654,1.32,0.76,0.09,2,1,x,a
-9.0,28.630700898795,1.32,0.76,0.09,2,1,x,a
-6.0,2.22961970012908,1.32,0.76,0.09,2,1,x,a
-4.5,3.75007440587426,1.32,0.76,0.09,2,1,x,a
-4.0,0.662187493686774,1.32,0.76,0.09,2,1,x,a
-3.5,-3.30604099457044,1.32,0.76,0.09,2,1,x,a
-0.5,-0.684901629393895,1.32,0.76,0.09,2,1,x,a
0.0,-10.0605727294939,1.32,0.76,0.09,2,1,x,a
2.0,-32.769646523745,1.32,0.76,0.09,2,1,x,a
2.5,-28.9931799679293,1.32,0.76,0.09,2,1,x,a
4.0,-18.2784825433341,1.32,0.76,0.09,2,1,x,a
4.5,-19.9227736088891,1.32,0.76,0.09,2,1,x,a
5.5,-30.5132830197376,1.32,0.76,0.09,2,1,x,a
8.5,-43.4607088940569,1.32,0.76,0.09,2,1,x,a
10.0,-56.972902282561,1.32,0.76,0.09,2,1,x,a
-9.5,33.6117789625565,1.32,0.76,0.09,3,1,x,a
-9.0,30.4338908490633,1.32,0.76,0.09,3,1,x,a
-6.0,3.38036884742457,1.32,0.76,0.09,3,1,x,a
-4.5,4.86911143745801,1.32,0.76,0.09,3,1,x,a
-4.0,2.32637861023921,1.32,0.76,0.09,3,1,x,a
-3.5,-2.51500316140271,1.32,0.76,0.09,3,1,x,a
-0.5,-3.28976205518609,1.32,0.76,0.09,3,1,x,a
0.0,-11.4514637616741,1.32,0.76,0.09,3,1,x,a
2.0,-31.4230211309916,1.32,0.76,0.09,3,1,x,a
2.5,-28.9160045685579,1.32,0.76,0.09,3,1,x,a
4.0,-23.1157682758261,1.32,0.76,0.09,3,1,x,a
4.5,-26.1007259220108,1.32,0.76,0.09,3,1,x,a
5.5,-37.7553086000882,1.32,0.76,0.09,3,1,x,a
8.5,-47.0190583275715,1.32,0.76,0.09,3,1,x,a
10.0,-57.2250791958209,1.32,0.76,0.09,3,1,x,a
-9.5,32.4990526790146,1.32,0.76,0.09,4,1,x,a
-9.0,29.6795442316577,1.32,0.76,0.09,4,1,x,a
-6.0,-0.98955871220354,1.32,0.76,0.09,4,1,x,a
-4.5,1.39556554433891,1.32,0.76,0.09,4,1,x,a
-4.0,0.309581319421745,1.32,0.76,0.09,4,1,x,a
-3.5,-3.93475046833807,1.32,0.76,0.09,4,1,x,a
-0.5,-1.88145888524121,1.32,0.76,0.09,4,1,x,a
0.0,-12.0531794391136,1.32,0.76,0.09,4,1,x,a
2.0,-35.7166250510511,1.32,0.76,0.09,4,1,x,a
2.5,-31.5405667517155,1.32,0.76,0.09,4,1,x,a
4.0,-18.1895963179216,1.32,0.76,0.09,4,1,x,a
4.5,-20.0764142554178,1.32,0.76,0.09,4,1,x,a
5.5,-30.8199153540806,1.32,0.76,0.09,4,1,x,a
8.5,-43.8256231545369,1.32,0.76,0.09,4,1,x,a
10.0,-58.2329828606651,1.32,0.76,0.09,4,1,x,a
-9.5,35.1523493689821,1.32,0.76,0.09,5,1,x,a
-9.0,32.1054808532984,1.32,0.76,0.09,5,1,x,a
-6.0,0.53262592044897,1.32,0.76,0.09,5,1,x,a
-4.5,3.87917828248014,1.32,0.76,0.09,5,1,x,a
-4.0,2.51922248153308,1.32,0.76,0.09,5,1,x,a
-3.5,-0.223225740165192,1.32,0.76,0.09,5,1,x,a
-0.5,1.32873426652799,1.32,0.76,0.09,5,1,x,a
0.0,-7.53883268112231,1.32,0.76,0.09,5,1,x,a
2.0,-29.6036171924595,1.32,0.76,0.09,5,1,x,a
2.5,-28.0341378621418,1.32,0.76,0.09,5,1,x,a
4.0,-21.543796111876,1.32,0.76,0.09,5,1,x,a
4.5,-23.5895404071018,1.32,0.76,0.09,5,1,x,a
5.5,-33.7793044421977,1.32,0.76,0.09,5,1,x,a
8.5,-40.4805855533146,1.32,0.76,0.09,5,1,x,a
10.0,-55.3695118407712,1.32,0.76,0.09,5,1,x,a
-9.5,-8.87862132917564,1.97,0.0,0.17,6,2,x,a
-9.0,-11.0184168071526,1.97,0.0,0.17,6,2,x,a
-6.0,-16.7482041935539,1.97,0.0,0.17,6,2,x,a
-4.5,-31.7306531924414,1.97,0.0,0.17,6,2,x,a
-4.0,-38.1537748692642,1.97,0.0,0.17,6,2,x,a
-3.5,-43.3998778570964,1.97,0.0,0.17,6,2,x,a
-0.5,-45.4083827457419,1.97,0.0,0.17,6,2,x,a
0.0,-42.1908856197688,1.97,0.0,0.17,6,2,x,a
2.0,-53.8185407371002,1.97,0.0,0.17,6,2,x,a
2.5,-52.5891385137685,1.97,0.0,0.17,6,2,x,a
4.0,-45.2311220057379,1.97,0.0,0.17,6,2,x,a
4.5,-46.972011683104,1.97,0.0,0.17,6,2,x,a
5.5,-45.894055830808,1.97,0.0,0.17,6,2,x,a
8.5,-82.8878657492145,1.97,0.0,0.17,6,2,x,a
10.0,-84.9464119358664,1.97,0.0,0.17,6,2,x,a
-9.5,-4.24754924739228,1.97,0.0,0.17,7,2,x,a
-9.0,-8.23720460938659,1.97,0.0,0.17,7,2,x,a
-6.0,-19.4612550432502,1.97,0.0,0.17,7,2,x,a
-4.5,-31.6327296047399,1.97,0.0,0.17,7,2,x,a
-4.0,-35.7767469934519,1.97,0.0,0.17,7,2,x,a
-3.5,-42.3710013287223,1.97,0.0,0.17,7,2,x,a
-0.5,-52.8177560807979,1.97,0.0,0.17,7,2,x,a
