Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-10.0,27.7052063414923,1.77,0.76,0.06,1,1,x,a
-7.5,12.0873906478941,1.77,0.76,0.06,1,1,x,a
-7.0,13.3957195511585,1.77,0.76,0.06,1,1,x,a
-6.0,30.3307436010746,1.77,0.76,0.06,1,1,x,a
-4.5,19.9511905938033,1.77,0.76,0.06,1,1,x,a
-4.0,14.6561870864285,1.77,0.76,0.06,1,1,x,a
-3.0,16.499646052982,1.77,0.76,0.06,1,1,x,a
-2.5,15.0936472781801,1.77,0.76,0.06,1,1,x,a
-2.0,5.71453637602576,1.77,0.76,0.06,1,1,x,a
-1.0,-13.8852225092341,1.77,0.76,0.06,1,1,x,a
1.0,-6.13882568990282,1.77,0.76,0.06,1,1,x,a
3.0,11.1842092455183,1.77,0.76,0.06,1,1,x,a
4.0,18.3688385630201,1.77,0.76,0.06,1,1,x,a
4.5,10.1945883510027,1.77,0.76,0.06,1,1,x,a
5.5,3.01462810063903,1.77,0.76,0.06,1,1,x,a
6.0,8.91701922876735,1.77,0.76,0.06,1,1,x,a
7.0,10.0798747897503,1.77,0.76,0.06,1,1,x,a
8.0,0.0028862460813272,1.77,0.76,0.06,1,1,x,a
8.5,-10.8020516521298,1.77,0.76,0.06,1,1,x,a
10.0,-28.2296950320165,1.77,0.76,0.06,1,1,x,a
-7.5,10.921393322129,1.48,0.55,0.19,2,1,x,a
-7.0,12.1719676031776,1.48,0.55,0.19,2,1,x,a
-5.0,18.6738411892372,1.48,0.55,0.19,2,1,x,a
-4.0,10.7345742437375,1.48,0.55,0.19,2,1,x,a
-2.5,15.6902140090381,1.48,0.55,0.19,2,1,x,a
-2.0,7.56303832655658,1.48,0.55,0.19,2,1,x,a
-0.5,-11.5199662587636,1.48,0.55,0.19,2,1,x,a
0.0,-4.76041839964128,1.48,0.55,0.19,2,1,x,a
0.5,0.719732436913815,1.48,0.55,0.19,2,1,x,a
1.0,-4.69370211116336,1.48,0.55,0.19,2,1,x,a
2.0,-15.0717325743445,1.48,0.55,0.19,2,1,x,a
3.0,8.07640533626505,1.48,0.55,0.19,2,1,x,a
3.5,15.1023103769879,1.48,0.55,0.19,2,1,x,a
4.5,5.33116652165861,1.48,0.55,0.19,2,1,x,a
6.0,6.35916342423788,1.48,0.55,0.19,2,1,x,a
6.5,11.0726839060866,1.48,0.55,0.19,2,1,x,a
7.5,10.0011458884163,1.48,0.55,0.19,2,1,x,a
8.0,5.31964538259346,1.48,0.55,0.19,2,1,x,a
9.0,-21.308101449841,1.48,0.55,0.19,2,1,x,a
9.5,-31.5879773118076,1.48,0.55,0.19,2,1,x,a
-9.5,32.7551787519543,1.58,0.82,0.14,3,1,x,a
-8.5,26.9614856744309,1.58,0.82,0.14,3,1,x,a
-8.0,17.793696989713,1.58,0.82,0.14,3,1,x,a
-7.5,9.59190022124192,1.58,0.82,0.14,3,1,x,a
-6.0,23.276380118374,1.58,0.82,0.14,3,1,x,a
-5.0,21.2470995475212,1.58,0.82,0.14,3,1,x,a
-4.5,15.4549068047969,1.58,0.82,0.14,3,1,x,a
-3.5,13.8358244573495,1.58,0.82,0.14,3,1,x,a
-2.0,4.5103521214703,1.58,0.82,0.14,3,1,x,a
0.0,-7.09331420281588,1.58,0.82,0.14,3,1,x,a
2.0,-12.8516734941347,1.58,0.82,0.14,3,1,x,a
2.5,-0.398857215225453,1.58,0.82,0.14,3,1,x,a
3.5,22.9072181590629,1.58,0.82,0.14,3,1,x,a
