Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-19.0,34.6664295562377,1.37,0.41,0.07,x,a
1,-17.5,19.546843619599,1.37,0.41,0.07,x,a
1,-16.5,19.787057223654,1.37,0.41,0.07,x,a
1,-16.0,20.6600436752538,1.37,0.41,0.07,x,a
1,-15.0,21.43217391803,1.37,0.41,0.07,x,a
1,-14.5,21.2459173586077,1.37,0.41,0.07,x,a
1,-13.0,22.781734186225,1.37,0.41,0.07,x,a
1,-11.5,31.6733233905528,1.37,0.41,0.07,x,a
1,-10.0,24.4036386245535,1.37,0.41,0.07,x,a
1,-9.5,22.8670171397764,1.37,0.41,0.07,x,a
1,-6.0,20.3277641088134,1.37,0.41,0.07,x,a
1,-5.5,15.642366589544,1.37,0.41,0.07,x,a
1,-0.5,15.6682621128496,1.37,0.41,0.07,x,a
1,2.0,-5.0849764606416,1.37,0.41,0.07,x,a
1,7.0,-5.99721125863439,1.37,0.41,0.07,x,a
1,9.5,-20.1258249676484,1.37,0.41,0.07,x,a
1,11.0,-18.1305551102187,1.37,0.41,0.07,x,a
1,16.5,-15.3628718005887,1.37,0.41,0.07,x,a
1,17.5,-16.4591192361741,1.37,0.41,0.07,x,a
1,19.0,-32.5541863219081,1.37,0.41,0.07,x,a
2,-19.0,28.438823023507,1.37,0.41,0.07,x,a
2,-17.5,15.9457890681317,1.37,0.41,0.07,x,a
2,-16.5,16.3916809759024,1.37,0.41,0.07,x,a
2,-16.0,16.3242047409639,1.37,0.41,0.07,x,a
2,-15.0,16.6099263873498,1.37,0.41,0.07,x,a
2,-14.5,17.2846283882886,1.37,0.41,0.07,x,a
2,-13.0,24.226125417112,1.37,0.41,0.07,x,a
2,-11.5,29.2400545257785,1.37,0.41,0.07,x,a
2,-10.0,22.9862852890557,1.37,0.41,0.07,x,a
2,-9.5,21.1295450294377,1.37,0.41,0.07,x,a
2,-6.0,20.0981661959479,1.37,0.41,0.07,x,a
2,-5.5,14.6387814614324,1.37,0.41,0.07,x,a
2,-0.5,14.5277504348101,1.37,0.41,0.07,x,a
2,2.0,-4.95764702899824,1.37,0.41,0.07,x,a
2,7.0,-7.33282215349083,1.37,0.41,0.07,x,a
2,9.5,-15.6993163441573,1.37,0.41,0.07,x,a
2,11.0,-16.9715236696363,1.37,0.41,0.07,x,a
2,16.5,-13.2039233496967,1.37,0.41,0.07,x,a
2,17.5,-17.8905854662073,1.37,0.41,0.07,x,a
2,19.0,-30.7874752419698,1.37,0.41,0.07,x,a
3,-19.0,31.6038718628074,1.37,0.41,0.07,x,a
3,-17.5,15.9833017567191,1.37,0.41,0.07,x,a
3,-16.5,17.9142783538625,1.37,0.41,0.07,x,a
3,-16.0,18.5471763893274,1.37,0.41,0.07,x,a
3,-15.0,19.6312296478456,1.37,0.41,0.07,x,a
3,-14.5,19.6450546427887,1.37,0.41,0.07,x,a
3,-13.0,20.1357395245849,1.37,0.41,0.07,x,a
3,-11.5,26.511531630224,1.37,0.41,0.07,x,a
3,-10.0,24.7138700683356,1.37,0.41,0.07,x,a
3,-9.5,22.3730956088587,1.37,0.41,0.07,x,a
3,-6.0,25.64788456625,1.37,0.41,0.07,x,a
3,-5.5,20.6885094096427,1.37,0.41,0.07,x,a
3,-0.5,13.9587913624441,1.37,0.41,0.07,x,a
3,2.0,-4.00601950838153,1.37,0.41,0.07,x,a
3,7.0,-4.34517654428127,1.37,0.41,0.07,x,a
3,9.5,-15.2251658845801,1.37,0.41,0.07,x,a
3,11.0,-14.6668404755674,1.37,0.41,0.07,x,a
3,16.5,-16.002612789078,1.37,0.41,0.07,x,a
3,17.5,-17.9856108634022,1.37,0.41,0.07,x,a
3,19.0,-30.3432889319915,1.37,0.41,0.07,x,a
4,-19.0,35.7776022730995,1.37,0.41,0.07,x,a
4,-17.5,18.4542479260132,1.37,0.41,0.07,x,a
4,-16.5,15.6007740204585,1.37,0.41,0.07,x,a
4,-16.0,16.2796505790341,1.37,0.41,0.07,x,a
4,-15.0,20.6554586281756,1.37,0.41,0.07,x,a
4,-14.5,22.0405513880747,1.37,0.41,0.07,x,a
4,-13.0,23.3079397783994,1.37,0.41,0.07,x,a
4,-11.5,26.7932324831989,1.37,0.41,0.07,x,a
4,-10.0,22.0753203329637,1.37,0.41,0.07,x,a
4,-9.5,20.5600175844121,1.37,0.41,0.07,x,a
