Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-9.5,-9.21258637871757,1.56,0.86,0.13,1,1,x,a
-9.0,-9.21300487895805,1.56,0.86,0.13,1,1,x,a
-8.5,-10.920956603758,1.56,0.86,0.13,1,1,x,a
-8.0,-14.6182330210986,1.56,0.86,0.13,1,1,x,a
-7.0,-21.3243584571861,1.56,0.86,0.13,1,1,x,a
-6.5,-19.784482310858,1.56,0.86,0.13,1,1,x,a
-6.0,-18.0925939174509,1.56,0.86,0.13,1,1,x,a
-4.0,-12.0613153334765,1.56,0.86,0.13,1,1,x,a
-2.5,-3.39718352289088,1.56,0.86,0.13,1,1,x,a
-1.0,-9.46084498032117,1.56,0.86,0.13,1,1,x,a
-0.5,-7.85863370267887,1.56,0.86,0.13,1,1,x,a
3.0,5.7965939653414,1.56,0.86,0.13,1,1,x,a
3.5,7.3093017449886,1.56,0.86,0.13,1,1,x,a
4.5,12.1887779205549,1.56,0.86,0.13,1,1,x,a
5.0,11.0767126720521,1.56,0.86,0.13,1,1,x,a
6.0,4.23390464986036,1.56,0.86,0.13,1,1,x,a
7.0,2.32145821791054,1.56,0.86,0.13,1,1,x,a
8.0,-0.0340052793719892,1.56,0.86,0.13,1,1,x,a
8.5,-3.40782775393864,1.56,0.86,0.13,1,1,x,a
9.0,-8.76731821760384,1.56,0.86,0.13,1,1,x,a
-9.5,-5.4925432840121,1.56,0.86,0.13,2,1,x,a
-9.0,-7.9139594406153,1.56,0.86,0.13,2,1,x,a
-6.5,-26.5153824430877,1.56,0.86,0.13,2,1,x,a
-5.5,-19.0494521944187,1.56,0.86,0.13,2,1,x,a
-4.0,-12.2947573990146,1.56,0.86,0.13,2,1,x,a
-3.5,-8.2647047043925,1.56,0.86,0.13,2,1,x,a
-2.5,-1.70423889238294,1.56,0.86,0.13,2,1,x,a
-0.5,-8.02296145087638,1.56,0.86,0.13,2,1,x,a
0.0,-2.85072796432229,1.56,0.86,0.13,2,1,x,a
0.5,2.89781539942742,1.56,0.86,0.13,2,1,x,a
1.0,6.85563629580562,1.56,0.86,0.13,2,1,x,a
1.5,8.14727569410638,1.56,0.86,0.13,2,1,x,a
3.0,1.81527576305051,1.56,0.86,0.13,2,1,x,a
4.0,6.0856445538513,1.56,0.86,0.13,2,1,x,a
4.5,7.73865862691308,1.56,0.86,0.13,2,1,x,a
5.5,6.9296766878708,1.56,0.86,0.13,2,1,x,a
6.0,5.46239150548273,1.56,0.86,0.13,2,1,x,a
8.0,1.71240502498572,1.56,0.86,0.13,2,1,x,a
9.5,-12.8947735135976,1.56,0.86,0.13,2,1,x,a
10.0,-16.8058161865621,1.56,0.86,0.13,2,1,x,a
-9.0,-10.108746233268,1.56,0.86,0.13,3,1,x,a
