Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-19.0,51.4067408157115,1.07,0.03,0.1,x,a
1,-15.5,31.9530663740685,1.07,0.03,0.1,x,a
1,-14.5,29.0104519805772,1.07,0.03,0.1,x,a
1,-11.0,34.1059455487643,1.07,0.03,0.1,x,a
1,-8.5,17.6115466766971,1.07,0.03,0.1,x,a
1,-6.0,24.1483441422359,1.07,0.03,0.1,x,a
1,-5.0,22.6665782942569,1.07,0.03,0.1,x,a
1,-4.0,8.43569124067504,1.07,0.03,0.1,x,a
1,-3.0,-8.63694050623005,1.07,0.03,0.1,x,a
1,-2.5,-12.2761258623685,1.07,0.03,0.1,x,a
1,-0.5,-1.22345899730534,1.07,0.03,0.1,x,a
1,0.5,-0.613920470768601,1.07,0.03,0.1,x,a
1,3.0,-32.0396418610896,1.07,0.03,0.1,x,a
1,3.5,-32.1220572804964,1.07,0.03,0.1,x,a
1,5.5,-42.2250770099409,1.07,0.03,0.1,x,a
1,8.0,-30.7546175477813,1.07,0.03,0.1,x,a
1,12.0,-50.9763411776791,1.07,0.03,0.1,x,a
1,16.0,-65.1212695140703,1.07,0.03,0.1,x,a
1,19.0,-75.7850487608315,1.07,0.03,0.1,x,a
1,19.5,-80.3677788552086,1.07,0.03,0.1,x,a
2,-19.0,47.6074482838436,1.66,0.11,0.14,x,a
2,-15.5,36.4681035538411,1.66,0.11,0.14,x,a
2,-14.5,30.405788966441,1.66,0.11,0.14,x,a
2,-11.0,29.7311748889162,1.66,0.11,0.14,x,a
2,-8.5,16.2454640985437,1.66,0.11,0.14,x,a
2,-6.0,22.6278497805037,1.66,0.11,0.14,x,a
2,-5.0,21.1943679412904,1.66,0.11,0.14,x,a
2,-4.0,5.70021531674455,1.66,0.11,0.14,x,a
2,-3.0,-16.761059389212,1.66,0.11,0.14,x,a
2,-2.5,-21.1218669352682,1.66,0.11,0.14,x,a
2,-0.5,-3.50534398590008,1.66,0.11,0.14,x,a
2,0.5,-2.48393610972892,1.66,0.11,0.14,x,a
2,3.0,-31.9805076622867,1.66,0.11,0.14,x,a
2,3.5,-31.3999405764502,1.66,0.11,0.14,x,a
2,5.5,-46.4367263155833,1.66,0.11,0.14,x,a
2,8.0,-37.3007888696412,1.66,0.11,0.14,x,a
2,12.0,-50.2366609094316,1.66,0.11,0.14,x,a
2,16.0,-69.6652250951833,1.66,0.11,0.14,x,a
2,19.0,-74.957538369429,1.66,0.11,0.14,x,a
2,19.5,-77.3098823203019,1.66,0.11,0.14,x,a
3,-19.0,46.2720435135469,1.88,0.8,0.08,x,a
3,-15.5,32.3878837283045,1.88,0.8,0.08,x,a
3,-14.5,26.4833069570548,1.88,0.8,0.08,x,a
3,-11.0,31.1881409059875,1.88,0.8,0.08,x,a
3,-8.5,20.6665288955228,1.88,0.8,0.08,x,a
3,-6.0,23.0998852924945,1.88,0.8,0.08,x,a
3,-5.0,18.6257087602971,1.88,0.8,0.08,x,a
3,-4.0,8.16932375341424,1.88,0.8,0.08,x,a
3,-3.0,-4.07188376915051,1.88,0.8,0.08,x,a
3,-2.5,-8.51234576535006,1.88,0.8,0.08,x,a
3,-0.5,1.36979826202916,1.88,0.8,0.08,x,a
3,0.5,2.86498180075353,1.88,0.8,0.08,x,a
3,3.0,-28.597173576847,1.88,0.8,0.08,x,a
3,3.5,-28.9329731272109,1.88,0.8,0.08,x,a
3,5.5,-41.2889113234741,1.88,0.8,0.08,x,a
3,8.0,-31.5850349978,1.88,0.8,0.08,x,a
3,12.0,-52.171450630083,1.88,0.8,0.08,x,a
3,16.0,-66.8576186417975,1.88,0.8,0.08,x,a
3,19.0,-74.7037115556008,1.88,0.8,0.08,x,a
3,19.5,-77.5112161828665,1.88,0.8,0.08,x,a
4,-19.0,46.3125862498289,1.17,0.77,0.12,x,a
4,-15.5,34.3445597396239,1.17,0.77,0.12,x,a
4,-14.5,29.4874344458734,1.17,0.77,0.12,x,a
4,-11.0,32.2301187600561,1.17,0.77,0.12,x,a
4,-8.5,19.4715594702479,1.17,0.77,0.12,x,a
4,-6.0,26.6347333453786,1.17,0.77,0.12,x,a
4,-5.0,22.2289859559583,1.17,0.77,0.12,x,a
4,-4.0,8.52470406902654,1.17,0.77,0.12,x,a
4,-3.0,-8.99244797475368,1.17,0.77,0.12,x,a
4,-2.5,-12.349285427907,1.17,0.77,0.12,x,a
4,-0.5,0.377436114686112,1.17,0.77,0.12,x,a
4,0.5,0.650655683795498,1.17,0.77,0.12,x,a
4,3.0,-29.4584960882734,1.17,0.77,0.12,x,a
4,3.5,-28.9065810686851,1.17,0.77,0.12,x,a
4,5.5,-40.8067184963429,1.17,0.77,0.12,x,a
4,8.0,-31.9832475900239,1.17,0.77,0.12,x,a
4,12.0,-49.1274208472339,1.17,0.77,0.12,x,a
4,16.0,-59.9796311256996,1.17,0.77,0.12,x,a
4,19.0,-74.5157630367103,1.17,0.77,0.12,x,a
4,19.5,-78.701370013214,1.17,0.77,0.12,x,a
5,-19.0,47.3546759740999,1.87,0.35,0.18,x,a
5,-15.5,27.9567868486637,1.87,0.35,0.18,x,a
5,-14.5,26.8184719127488,1.87,0.35,0.18,x,a
5,-11.0,34.6428063474508,1.87,0.35,0.18,x,a
